product_name;price_rub
Арт. ДУ-2602-D35 диван угл. «Боровичи Премьер» дельфин экокожа коричн., тм Боровичи-Мебель;58400
Арт. МДУЛ-806-A45 «Атриум» модуль витрина 80х40х210 стекло венге, тм Mebelain;18700
Арт. КР-1820-163 кровать дв. с подъём 180х200 экокожа коричн., тм Lazurit;42700
Арт. ЛТ-SP-B01 светильник спот поворотн. LED 12Вт хром, тм Camelion;1700
Арт. ИЗГ-1820-A22 «Стокгольм» изголовье 180х200 ткань рогожка беж., тм Anrex;13400
Арт. ТП-5045-745 «Флоренция» тумба прикров. 50х45х55 ясень, тм Mebelain;9200
Арт. КР-1820-A26 «Стокгольм» кровать дв. 180х200 ЛДСП д.сонома, тм Anrex;29400
Арт. КРЗ-ВЛ-926 корзина войлок круг. d35х30 серая, тм Этель;780
Арт. ТП-4545-C42 «Афина» тумба прикров. 45х45х55 ясень белый, тм Mebelain;9400
Арт. КП-1006-786 компл. прихож. «Минимал» 100х30х200 ЛДСП венге, тм Икар;17400
Арт. КО-887-E50 «Бюрократ CH-887» кресло операт. сетка чёрн., тм Бюрократт;7400
Арт. МДУЛ-3806-A46 «Скандик» стенка гостин. 3.8 м МДФ дуб сонома, тм Eltap;67800
Арт. ДЕТ-TET-012 «Tetris» шкаф плат. 4-дв. 160х55х210 ЛДСП дуб, тм Mr. Doors;28400
Арт. ХР-АЛТ-002 стеллаж гараж. усил. 120х50х200 4 полки 300 кг, тм Алтек;9400
Арт. ВН-1MK-006 «Палермо» тумба под раков. 70х46х80 бел. глянец, тм 1MarKa;16400
Арт. СТ-1006-307 стол письм. компакт 100х50 ЛДСП бел., тм Anrex;3700
Арт. МТР-1520-D08 матрас «Vita Plus» 150х200 пружин. независим. латекс, тм Орматек;34800
Арт. КВ-20030 ковёр шегги 200х300 высокий ворс графит, тм Меринос;12400
Арт. ОБ-СТ-883 стул обед. полукрес. велюр изумруд (2 шт), тм Stolline;8900
Арт. КР-1620- кровать дв. ЛДСП белый ортопед.осн., тм Lazurit;28400
Арт. ДКР-RG-011 ваза напольн. керамика «Этно» h60 см беж., тм Royal Garden;4900
Арт. БАН-906-789 банкетка прихож. 90х35х45 ткань серая, тм Икар;4700
Арт. ПОД-6060-B43 подушка декорат. 60х60 велюр графит, тм Этель;1400
Арт. ШК-2406-C51 «Орхидея» шкаф-купе 3-дв. 240х60х225 дуб молочн., тм Лером;47800
Арт. ТУС-1104-C32 «Прованс» туал.столик 110х45х80 МДФ беж. матов., тм Лером;19800
Арт. КАР-505-979 картотека 5-ящ метал. серая А4 замок, тм Практик;13700
Арт. ИЗГ-1620-C18 «Лион» изголовье 160х200 ткань рогожка серая, тм Mr. Doors;12400
Арт. КР-08040-501 комод 4-ящ 80х40х90 ЛДСП белый, тм Anrex;7600
Арт. БАН-1004-C17 «Лион» банкетка 100х40х48 ткань рогожка серая, тм Mr. Doors;6900
Арт. МДУЛ-906-D53 «Гранд» модуль шкаф узк. 90х40х210 МДФ глянец, тм Hoff;15400
Арт. МДУЛ-2806-752 «Гранд» гостиная модул. 2.8 м ЛДСП дуб сонома, тм Hoff;47800
Арт. ШП-1206-207 шкаф плат. 2-дв. 120х55х210 ЛДСП дуб, тм Anrex;19800
Арт. КО-MTT-A83 «Метта Trium S» кресло руковод. сетка эргон. бел., тм Метта;36400
Арт. КР-1820-552 «Премиум» кровать дв. 180х200 массив дуб шпон, тм Лером;78900
Арт. КО-MTT-D90 «Метта Comfort C» кресло руковод. экокожа коричн., тм Метта;28400
Арт. ПОД-4040-E36 подушка декорат. 40х40 шенилл графит, тм Этель;860
Арт. ТП-4040-022 «Берлин» тумба прикров. 2-ящ 40х40х50 д.сонома, тм Hoff;5800
Арт. ПР-СКЛ-D75 «Атриум» прихожая компл. с зерк. 200х35х215 венге, тм Сокол;31800
Арт. ПЛ-ТТР-931 плед тёплый 180х200 шерсть-акрил клетка серая, тм Этель;3700
Арт. ДН-1800-A56 диван прям. «Аскона Лайт» кн. рогожка беж., тм Аскона;32400
Арт. ЛНП-160-904 торшер классич. 160 см дерев. абажур ткань, тм СветТех;4200
Арт. ДУ-2802-803 диван угл. «Палермо» еврокн. рогожка беж., тм Hoff;67800
Арт. КО-CHR-A88 «Chairman 685» кресло посет. ткань чёрн. (2 шт), тм Chairman;6800
Арт. ВН-АКТ-021 «Капри» комод ванный 60х40х80 МДФ белый 3-ящ, тм Aquaton;12700
Арт. ЛТ-LED-E07 светильник линейн. LED 18Вт 60см с датч. движ., тм Эра;1100
Арт. КР-1620-701 «Орхидея» кровать дв. с ящ. 160х200 ЛДСП дуб молочн., тм Лером;34800
Арт. КР-1820-F02 диван угл. еврокн. рогожка серый, тм Hoff;32400
Арт. ДКР-ЭТЛ-010 подсвечник метал. 3-х рожков h25 см золото, тм Этель;2100
Арт. КО-696-080 «Бюрократ CH-696» кресло операт. сетка серая;5800
Арт. ЗЕР-7010-447 «Венеция» зеркало 70х100 МДФ бел.рама, тм Lazurit;6300
Арт. ПР-1606-196 прихожая «Уют» 160х30х210 ЛДСП белый, тм Сокол;22400
Арт. ВН-АКТ-E34 «Северная Венеция» комод ванный 60х35х85 МДФ глянец, тм Aquaton;12400
Арт. СТО-1607-B46 стол офисн. эргон. угл. 160х80 ЛДСП белый, тм Бюрократ;14400
Арт. КО-T9908-857 «Бюрократ T-9908» кресло руковод. кожа коричн.;26800
Арт. БАН-1104-727 «Карина» банкетка 110х40х48 экокожа графит, тм Lazurit;9400
Арт. ТВ-1404-014 «Лофт» тумба ТВ 140 ЛДСП венге метал.кар., тм Eltap;8450
Арт. ДУ-2802-C22 «Манхэттен» диван угл. еврокн. рогожка изумруд, тм Сонум;72400
Арт. КО-808-852 «Бюрократ CH-808» кресло руковод. сетка чёрн.;11400
Арт. КАК-8080-824 кресло «Лиссабон» поворотн. велюр изумруд, тм Hoff;17800
Арт. КР-1620-303 «Прага» кровать дв. 160х200 массив бук, тм Mebelain;48700
Арт. ИЗГ-1620-A21 «Стокгольм» изголовье 160х200 ткань рогожка беж., тм Anrex;11800
Арт. КГ-2800-D62 кухня модул. «Манхэттен» 2.8 м МДФ серый матовый, тм Stolline;62400
Арт. ДН-2400-802 диван прям. «Лиссабон» кн. велюр зелёный, тм Hoff;52400
Арт. ТП-4540-B85 тумба прикров. 1-ящ 45х40х50 ЛДСП белый глянец, тм СБК;3400
Арт. МТР-1520-D04 матрас «Optima Plus» 150х200 пружин. независим., тм Аскона;18900
Арт. ДЕТ-ЮН-003 «Юниор» стеллаж детск. 80х30х175 ЛДСП бел./мята, тм Любимый дом;6400
Арт. КШ-6080-A15 шкаф кух. подмойн. 60х60х85 ЛДСП белый, тм Сокол;4400
Арт. ТУС-1304-A20 «Орхидея» туал.столик XL 130х45х80 МДФ дуб мол., тм Лером;19800
Арт. СТЖ-905-505 «Лофт» столик журн. 90х50х45 метал.кар., тм Eltap;5400
Арт. ПР-СКЛ-003 «Кантри» прихожая модул. 180х35х210 ЛДСП дуб, тм Сокол;27800
Арт. КГ-OS-A08 кухонн. остров «Шеф» 120х90х90 МДФ венге, тм Stolline;38900
Арт. ШП-1006-341 шкаф плат. для пр. 100х55х200 ЛДСП дуб, тм Anrex;16700
Арт. ОБВ-806-997 обувница откидн. 3-секц. 80х25х100 ЛДСП дуб, тм Икар;5800
Арт. ДКР-ЭТЛ-003 ваза керамика «Кантри» h40 см беж. матовая, тм Этель;2400
Арт. БАН-1004-B33 банкетка прихож. 100х35х48 ткань рогожка беж., тм Икар;4800
Арт. ШП-1806-F13 «Манхэттен» шкаф плат. 4-дв. 180х60х230 ЛДСП графит, тм Сонум;47800
Арт. КШ-1280-A14 шкаф кух. напольн. 120х60х85 ЛДСП венге, тм Сокол;8200
Арт. СТЖ-806-E46 столик журн. круг. d80 МДФ дуб артизан, тм Tetchair;6400
Арт. ТП-4040-352 «Соня» тумба прикров. 40х40х45 венге, тм Lazurit;3400
Арт. КГ-2100-772 кухня модул. «Венеция» 2.1 м МДФ белый матовый, тм Stolline;42400
Арт. КВ-12017 ковёр шегги 120х170 высокий ворс молочн., тм Меринос;4400
Арт. МДУЛ-806-A50 «Скандик» модуль витрина 80х40х210 стекло дуб, тм Eltap;17400
Арт. ЛТ-LED-A99 трек-система магнитн. LED 48В 3м чёрн., тм Navigator;11400
Арт. ШП-1806-014 «Аделина» шкаф плат. 4-дв. 180х60х230 МДФ, тм Lazurit;58900
Арт. ПУФ-4040-022 «Берлин» пуф квадр. 40х40х42 экокожа беж., тм Hoff;3400
Арт. КВ-15022 ковёр акрил 150х220 ориент. бордо, тм Витебск;6800
Арт. КОМ-1004-C53 «Стокгольм» комод XL 100х45х95 ЛДСП д.сонома, тм Anrex;11400
Арт. ШК-2406-374 «Атлантик» шкаф-купе 4-дв. 240х65х230 зерк., тм Mr. Doors;58400
Арт. ВН-ГРЦ-019 «Лагуна» пенал ванный 30х30х175 МДФ глянец бел., тм Грация;8400
Арт. КОМ-1404-B84 комод XL 140х45х95 ЛДСП дуб сонома, тм Anrex;14700
Арт. МТР-1220-D17 матрас «Promtex Gold» 120х200 гибрид мемори+латекс, тм Promtex;28900
Арт. ТУС-1304-C05 «Версаль» туал.столик с подсв. 130х45х80 МДФ, тм Lazurit;27400
Арт. СТ-1606-C97 стол письм. 160х60 ЛДСП белый, тм Anrex;7700
Арт. БАН-1004-A23 «Стокгольм» банкетка 100х40х45 ткань рогожка беж., тм Anrex;6900
Арт. КШ-6080-D69 шкаф кух. напольн. 60х60х85 ЛДСП дуб сонома, тм Сокол;4400
Арт. КР-1820-129 «Софт» кровать дв. 180х200 велюр серый, тм Lazurit;38900
Арт. ТП-4540-014 «Аделина» тумба прикров. 45х40х50 МДФ, тм Lazurit;6400
Арт. МТР-1620-840 матрас «Мульти» 160х200 пружин. зональный 5 зон, тм Promtex;26400
Арт. КВ-15021 ковёр акрил 150х210 модерн серый, тм Меринос;5800
Арт. ВН-АКТ-E23 «Сильва» пенал 35х30х170 МДФ венге 2-дв., тм Aquaton;11800
Арт. ЗЕР-6011-C84 «Атриум» зеркало напольн. 60х170 рама венге, тм Сокол;8400
Арт. ДКР-RG-013 статуэтка «Лошадь» бронза 25х10х22 см, тм Royal Garden;5400
Арт. ОТТ-7070-F17 оттоманка прикров. «Сонум» 70х70х45 рогожка беж., тм Сонум;7400
Арт. КГ-3300-A02 кухня модул. «Лофт XL» 3.3 м ЛДСП венге метал.кар., тм Stolline;72400
Арт. КО-FX2-859 «Бюрократ FX-2» кресло геймер. экокожа чёрн./син.;15800
Арт. КР-1820-E48 «Венеция» кровать дв. 180х200 ЛДСП белая, тм Хофф;38400
Арт. КАК-6565-825 кресло «Мини» детск. ткань акрил рис.звезды, тм Этель;5400
Арт. ДКР-ЭТЛ-005 статуэтка «Слон» полирезин 18х10х15 золото, тм Этель;1700
Арт. СТ-1806-329 стол угл. для геймера 180х80 ЛДСП чёрн., тм Anrex;14400
Арт. КО-571-D82 «Бюрократ CH-571» кресло операт. сетка чёрн.;6800
Арт. КШ-1006-E45 книжн. шкаф 2-дв. 100х35х210 ЛДСП дуб артизан, тм Сокол;15800
Арт. СТ-906-945 «Капитошка» стол письм. дет. 90х50 ЛДСП бел./голуб., тм Mr. Doors;5400
Арт. ЗЕР-6090-014 «Аделина» зеркало в раме 60х90 МДФ глянец, тм Lazurit;5200
Арт. ЛН-AKK-529 лампа наст. аккум. сенсор. пластик чёрн., тм Camelion;2400
Арт. ВИТ-906-E44 витрина 90х40х210 МДФ дуб сонома стекло, тм Сокол;20400
Арт. КО-MTT-862 «Метта Samurai SL» кресло операт. сетка эргон., тм Метта;38400
Арт. КОМ-1004-505 «Лофт» комод 5-ящ 100х40х95 ЛДСП венге метал., тм Eltap;14600
Арт. ШП-1206-715 «Стокгольм» шкаф плат. 2-дв. 120х55х210 д.сонома, тм Anrex;19400
Арт. БАН-1104-C07 «Версаль» банкетка 110х40х48 экокожа слон.кость, тм Lazurit;9400
Арт. ПОД-5050-B42 подушка декорат. 50х50 шенилл серая, тм Этель;1100
Арт. КВ-08015 ковёр прикров. 80х150 шерсть беж., тм Витебск;3700
Арт. БАН-1204-746 «Флоренция» банкетка 120х45х48 кожа белая, тм Mebelain;17800
Арт. ИЗГ-1620-A38 «Гранд» изголовье мяг. 160х200 велюр серый, тм Hoff;13200
Арт. ОБ-СТ-707 стул обед. экокожа белая хром (4 шт), тм Stolline;8700
Арт. СТ-1106-952 «Школьник» стол письм. с надстр. 110х55 бук/зелён., тм Любимый дом;9400
Арт. КР-0920-088 кровать односп. 90х200 ЛДСП д.сонома, тм Mr. Doors;11700
Арт. СТЖ-905-717 «Стокгольм» столик журн. 90х50х45 ЛДСП д.сонома, тм Anrex;4200
Арт. ВН-АКТ-E33 «Северная Венеция» навесн. шкафч. 70х25х70 МДФ глянец, тм Aquaton;7800
Арт. ПР-СКЛ-001 «Атриум» прихожая модул. 220х35х215 ЛДСП венге, тм Сокол;32400
Арт. КР-1620-141 кровать кушетка 90х200 ЛДСП венге, тм Mr. Doors;12900
Арт. КВ-12018 ковёр шерсть 120х180 классик зелёный, тм Витебск;5800
Арт. ЛНП-180-903 торшер LED 180 см смарт RGB пульт, тм СветТех;6400
Арт. МДУЛ-3006-D47 «Скандик» стенка гостин. 3.0 м МДФ дуб сонома, тм Eltap;58900
Арт. КР-1620- кровать односп. 90х200 ЛДСП дуб сонома, тм Mr. Doors;11400
Арт. КР-0820-942 «Капитошка» кровать детск. 80х160 ЛДСП бел./голуб., тм Mr. Doors;14700
Арт. ИЗГ-1620-A28 «Карина» изголовье 160х200 экокожа графит, тм Lazurit;15700
Арт. МДУЛ-2606-762 «Атриум» гостиная модул. 2.6 м ЛДСП белый, тм Mebelain;43800
Арт. ШП-1806-F10 «Лион» шкаф плат. 4-дв. 180х60х225 ЛДСП артизан, тм Mr. Doors;48700
Арт. ШП-2006-C04 «Версаль» шкаф плат. 5-дв. 200х60х230 МДФ глянец, тм Lazurit;68900
Арт. ШП-1606-C55 «Стокгольм» шкаф плат. 3-дв. 160х55х220 д.сонома, тм Anrex;26800
Арт. ЛТ-SP-E04 светильник спот накладн. LED 12Вт золото 2шт, тм Camelion;2400
Арт. МДУЛ-2806-D50 «Гранд» гостиная 2.8 м МДФ глянец белый, тм Hoff;52400
Арт. ЛТ-LED-891 люстра потолоч. LED 60Вт 6 ламп хром, тм СветТех;7400
Арт. КО-BR-A90 «Бюрократ KD-2» кресло детск. сетка регулир., тм Бюрократ;9200
Арт. ПР-ANR-D78 «Брест» прихожая XL 200х30х200 ЛДСП белый, тм Anrex;29400
Арт. ВИТ-906-707 витрина 90х35х200 МДФ венге стекло, тм Сокол;19700
Арт. СТЖ-1006-033 столик журн. 100х60х45 стекло хром, тм Tetchair;8900
Арт. КУШ-2008-A64 кушетка «Сонум Софт» 200х80х70 ткань велюр беж., тм Сонум;28700
Арт. ССТ-706-954 «Школьник» стеллаж 70х30х190 5 полок ЛДСП бук, тм Любимый дом;5800
Арт. МДУЛ-806-D60 «Скандик» модуль шкаф узк. 80х40х210 МДФ дуб, тм Eltap;12800
Арт. ВН-AQW-012 «Бергамо» пенал подвесн. 35х30х160 МДФ серый, тм Aqwella;12800
Арт. ОБВ-806-C77 «Брест» обувница откидн. 80х25х95 ЛДСП белый, тм Anrex;4400
Арт. ДУ-3001-D29 диван угл. «Сонум Мега» модул. 5-секц. велюр серый, тм Сонум;94800
Арт. ДЕТ-ШК-007 «Школьник» тумба прикров. 40х40х50 ЛДСП бел./беж., тм Любимый дом;3400
Арт. СТ-1207-330 стол комп. с надстр. 120х70 ЛДСП венге, тм Anrex;9800
Арт. ЯР-PL-B18 ящик пластик. штабел. 50х30х25 25л серый, тм Алтек;540
Арт. ЛН-LED-441 лампа наст. LED 12W сенсор. метал. бел., тм Эра;2300
Арт. МТР-1620-843 матрас «Релакс» 160х200 гибрид мемори+пружин., тм Promtex;33700
Арт. ПР-СКЛ-005 «Лофт-Прихожая» компл. 200х35х215 ЛДСП венге, тм Сокол;29800
